id,dataset,workload,faces_detected,eyes_detected,process_time_ms,total_time_ms,system,resolution_label
242,DATASET_1,FACE_DETECT,1,0,196,223,Chrome_75_Windows,SMALL
243,DATASET_1,FACE_DETECT,2,0,197,224,Chrome_75_Windows,SMALL
244,DATASET_1,FACE_DETECT,1,0,196,221,Chrome_75_Windows,SMALL
245,DATASET_1,FACE_DETECT,2,0,197,221,Chrome_75_Windows,SMALL
246,DATASET_1,FACE_DETECT,1,0,197,221,Chrome_75_Windows,SMALL
247,DATASET_1,FACE_DETECT,1,0,202,225,Chrome_75_Windows,SMALL
248,DATASET_1,FACE_DETECT,0,0,196,222,Chrome_75_Windows,SMALL
249,DATASET_1,FACE_DETECT,1,0,197,223,Chrome_75_Windows,SMALL
250,DATASET_1,FACE_DETECT,1,0,209,238,Chrome_75_Windows,SMALL
251,DATASET_1,FACE_DETECT,2,0,197,218,Chrome_75_Windows,SMALL
252,DATASET_1,FACE_DETECT,2,0,200,221,Chrome_75_Windows,SMALL
253,DATASET_1,FACE_DETECT,1,0,195,219,Chrome_75_Windows,SMALL
254,DATASET_1,FACE_DETECT,1,0,200,220,Chrome_75_Windows,SMALL
255,DATASET_1,FACE_DETECT,2,0,197,224,Chrome_75_Windows,SMALL
256,DATASET_1,FACE_DETECT,1,0,152,178,Chrome_75_Windows,SMALL
257,DATASET_1,FACE_DETECT,1,0,149,168,Chrome_75_Windows,SMALL
258,DATASET_1,FACE_DETECT,1,0,148,168,Chrome_75_Windows,SMALL
259,DATASET_1,FACE_DETECT,1,0,154,172,Chrome_75_Windows,SMALL
260,DATASET_1,FACE_DETECT,1,0,161,180,Chrome_75_Windows,SMALL
261,DATASET_1,FACE_DETECT,1,0,179,205,Chrome_75_Windows,SMALL
262,DATASET_1,FACE_DETECT,1,0,154,176,Chrome_75_Windows,SMALL
263,DATASET_1,FACE_DETECT,1,0,148,168,Chrome_75_Windows,SMALL
264,DATASET_1,FACE_DETECT,1,0,148,169,Chrome_75_Windows,SMALL
265,DATASET_1,FACE_DETECT,1,0,153,173,Chrome_75_Windows,SMALL
266,DATASET_1,FACE_DETECT,1,0,164,184,Chrome_75_Windows,SMALL
267,DATASET_1,FACE_DETECT,1,0,163,183,Chrome_75_Windows,SMALL
268,DATASET_1,FACE_DETECT,1,0,163,185,Chrome_75_Windows,SMALL
269,DATASET_1,FACE_DETECT,1,0,162,184,Chrome_75_Windows,SMALL
270,DATASET_1,FACE_DETECT,1,0,167,187,Chrome_75_Windows,SMALL
271,DATASET_1,FACE_DETECT,1,0,168,188,Chrome_75_Windows,SMALL
272,DATASET_1,FACE_DETECT,1,0,171,190,Chrome_75_Windows,SMALL
273,DATASET_1,FACE_DETECT,1,0,176,197,Chrome_75_Windows,SMALL
274,DATASET_1,FACE_DETECT,1,0,163,184,Chrome_75_Windows,SMALL
275,DATASET_1,FACE_DETECT,1,0,164,186,Chrome_75_Windows,SMALL
276,DATASET_1,FACE_DETECT,1,0,218,238,Chrome_75_Windows,SMALL
277,DATASET_1,FACE_DETECT,1,0,170,191,Chrome_75_Windows,SMALL
278,DATASET_1,FACE_DETECT,1,0,175,196,Chrome_75_Windows,SMALL
279,DATASET_1,FACE_DETECT,1,0,173,188,Chrome_75_Windows,SMALL
280,DATASET_1,FACE_DETECT,1,0,176,198,Chrome_75_Windows,SMALL
281,DATASET_1,FACE_DETECT,1,0,182,186,Chrome_75_Windows,SMALL
282,DATASET_1,FACE_DETECT,1,0,159,181,Chrome_75_Windows,SMALL
283,DATASET_1,FACE_DETECT,1,0,162,185,Chrome_75_Windows,SMALL
284,DATASET_1,FACE_DETECT,1,0,155,176,Chrome_75_Windows,SMALL
285,DATASET_1,FACE_DETECT,1,0,150,172,Chrome_75_Windows,SMALL
286,DATASET_1,FACE_DETECT,1,0,151,175,Chrome_75_Windows,SMALL
287,DATASET_1,FACE_DETECT,2,0,152,172,Chrome_75_Windows,SMALL
288,DATASET_1,FACE_DETECT,1,0,151,172,Chrome_75_Windows,SMALL
289,DATASET_1,FACE_DETECT,1,0,156,179,Chrome_75_Windows,SMALL
290,DATASET_1,FACE_DETECT,1,0,153,169,Chrome_75_Windows,SMALL
291,DATASET_1,FACE_DETECT,1,0,156,185,Chrome_75_Windows,SMALL
292,DATASET_1,FACE_DETECT,1,0,146,150,Chrome_75_Windows,SMALL
293,DATASET_1,FACE_DETECT,0,0,204,231,Chrome_75_Windows,SMALL
294,DATASET_1,FACE_DETECT,1,0,200,227,Chrome_75_Windows,SMALL
295,DATASET_1,FACE_DETECT,1,0,201,231,Chrome_75_Windows,SMALL
296,DATASET_1,FACE_DETECT,0,0,204,231,Chrome_75_Windows,SMALL
297,DATASET_1,FACE_DETECT,0,0,203,229,Chrome_75_Windows,SMALL
298,DATASET_1,FACE_DETECT,0,0,200,227,Chrome_75_Windows,SMALL
299,DATASET_1,FACE_DETECT,0,0,198,226,Chrome_75_Windows,SMALL
300,DATASET_1,FACE_DETECT,0,0,204,231,Chrome_75_Windows,SMALL
301,DATASET_1,FACE_DETECT,0,0,205,232,Chrome_75_Windows,SMALL
302,DATASET_1,FACE_DETECT,0,0,201,232,Chrome_75_Windows,SMALL
303,DATASET_1,FACE_DETECT,0,0,203,225,Chrome_75_Windows,SMALL
304,DATASET_1,FACE_DETECT,0,0,207,234,Chrome_75_Windows,SMALL
305,DATASET_1,FACE_DETECT,0,0,201,226,Chrome_75_Windows,SMALL
306,DATASET_1,FACE_DETECT,0,0,205,234,Chrome_75_Windows,SMALL
307,DATASET_1,FACE_DETECT,0,0,208,234,Chrome_75_Windows,SMALL
308,DATASET_1,FACE_DETECT,0,0,207,236,Chrome_75_Windows,SMALL
309,DATASET_1,FACE_DETECT,1,0,205,234,Chrome_75_Windows,SMALL
310,DATASET_1,FACE_DETECT,0,0,211,235,Chrome_75_Windows,SMALL
311,DATASET_1,FACE_DETECT,0,0,203,230,Chrome_75_Windows,SMALL
312,DATASET_1,FACE_DETECT,0,0,202,226,Chrome_75_Windows,SMALL
313,DATASET_1,FACE_DETECT,0,0,203,225,Chrome_75_Windows,SMALL
314,DATASET_1,FACE_DETECT,1,0,199,224,Chrome_75_Windows,SMALL
315,DATASET_1,FACE_DETECT,1,0,202,226,Chrome_75_Windows,SMALL
316,DATASET_1,FACE_DETECT,1,0,206,228,Chrome_75_Windows,SMALL
317,DATASET_1,FACE_DETECT,1,0,208,234,Chrome_75_Windows,SMALL
318,DATASET_1,FACE_DETECT,1,0,203,229,Chrome_75_Windows,SMALL
319,DATASET_1,FACE_DETECT,0,0,202,229,Chrome_75_Windows,SMALL
320,DATASET_1,FACE_DETECT,1,0,202,225,Chrome_75_Windows,SMALL
321,DATASET_1,FACE_DETECT,1,0,206,230,Chrome_75_Windows,SMALL
322,DATASET_1,FACE_DETECT,0,0,209,234,Chrome_75_Windows,SMALL
323,DATASET_1,FACE_DETECT,1,0,323,352,Chrome_75_Windows,SMALL
324,DATASET_1,FACE_DETECT,0,0,152,174,Chrome_75_Windows,SMALL
325,DATASET_1,FACE_DETECT,0,0,147,169,Chrome_75_Windows,SMALL
326,DATASET_1,FACE_DETECT,1,0,148,167,Chrome_75_Windows,SMALL
327,DATASET_1,FACE_DETECT,1,0,150,171,Chrome_75_Windows,SMALL
328,DATASET_1,FACE_DETECT,1,0,152,173,Chrome_75_Windows,SMALL
