id,dataset,workload,faces_detected,eyes_detected,process_time_ms,pre_time_ms,tag_time_ms,pos_time_ms,total_time_ms,system,resolution_label
37,DATASET_3,FACE_DETECT,1,0,380,1, 0, 0, 406,Chrome_75_Windows,MEDIUM
38,DATASET_3,FACE_DETECT,2,0,380,1, 0, 0, 407,Chrome_75_Windows,MEDIUM
39,DATASET_3,FACE_DETECT,2,0,378,1, 0, 0, 403,Chrome_75_Windows,MEDIUM
40,DATASET_3,FACE_DETECT,1,0,381,1, 0, 0, 407,Chrome_75_Windows,MEDIUM
41,DATASET_3,FACE_DETECT,2,0,382,1, 0, 0, 410,Chrome_75_Windows,MEDIUM
42,DATASET_3,FACE_DETECT,3,0,375,1, 0, 0, 402,Chrome_75_Windows,MEDIUM
43,DATASET_3,FACE_DETECT,1,0,374,1, 0, 0, 397,Chrome_75_Windows,MEDIUM
44,DATASET_3,FACE_DETECT,0,0,383,1, 0, 0, 414,Chrome_75_Windows,MEDIUM
45,DATASET_3,FACE_DETECT,0,0,385,1, 0, 0, 410,Chrome_75_Windows,MEDIUM
46,DATASET_3,FACE_DETECT,0,0,410,1, 0, 0, 436,Chrome_75_Windows,MEDIUM
47,DATASET_3,FACE_DETECT,0,0,637,1, 0, 0, 663,Chrome_75_Windows,MEDIUM
48,DATASET_3,FACE_DETECT,0,0,639,1, 0, 0, 665,Chrome_75_Windows,MEDIUM
49,DATASET_3,FACE_DETECT,1,0,541,1, 0, 0, 568,Chrome_75_Windows,MEDIUM
50,DATASET_3,FACE_DETECT,1,0,564,2, 0, 0, 597,Chrome_75_Windows,MEDIUM
51,DATASET_3,FACE_DETECT,1,0,549,1, 0, 0, 595,Chrome_75_Windows,MEDIUM
52,DATASET_3,FACE_DETECT,1,0,566,1, 0, 0, 599,Chrome_75_Windows,MEDIUM
53,DATASET_3,FACE_DETECT,1,0,545,2, 0, 0, 577,Chrome_75_Windows,MEDIUM
54,DATASET_3,FACE_DETECT,1,0,572,1, 0, 0, 599,Chrome_75_Windows,MEDIUM
55,DATASET_3,FACE_DETECT,2,0,542,1, 0, 0, 566,Chrome_75_Windows,MEDIUM
56,DATASET_3,FACE_DETECT,1,0,545,1, 0, 0, 569,Chrome_75_Windows,MEDIUM
57,DATASET_3,FACE_DETECT,2,0,551,1, 0, 0, 576,Chrome_75_Windows,MEDIUM
58,DATASET_3,FACE_DETECT,1,0,541,1, 0, 0, 570,Chrome_75_Windows,MEDIUM
59,DATASET_3,FACE_DETECT,1,0,522,1, 0, 0, 562,Chrome_75_Windows,MEDIUM
60,DATASET_3,FACE_DETECT,1,0,599,1, 0, 0, 629,Chrome_75_Windows,MEDIUM
61,DATASET_3,FACE_DETECT,1,0,603,1, 0, 0, 632,Chrome_75_Windows,MEDIUM
62,DATASET_3,FACE_DETECT,1,0,572,1, 0, 0, 602,Chrome_75_Windows,MEDIUM
63,DATASET_3,FACE_DETECT,1,0,677,1, 0, 0, 706,Chrome_75_Windows,MEDIUM
64,DATASET_3,FACE_DETECT,1,0,675,1, 0, 0, 709,Chrome_75_Windows,MEDIUM
65,DATASET_3,FACE_DETECT,1,0,654,1, 0, 0, 684,Chrome_75_Windows,MEDIUM
66,DATASET_3,FACE_DETECT,1,0,571,1, 0, 0, 600,Chrome_75_Windows,MEDIUM
67,DATASET_3,FACE_DETECT,1,0,580,1, 0, 0, 614,Chrome_75_Windows,MEDIUM
68,DATASET_3,FACE_DETECT,1,0,535,1, 0, 0, 567,Chrome_75_Windows,MEDIUM
69,DATASET_3,FACE_DETECT,1,0,543,1, 0, 0, 575,Chrome_75_Windows,MEDIUM
70,DATASET_3,FACE_DETECT,1,0,617,1, 0, 0, 647,Chrome_75_Windows,MEDIUM
71,DATASET_3,FACE_DETECT,1,0,611,1, 0, 0, 640,Chrome_75_Windows,MEDIUM
72,DATASET_3,FACE_DETECT,1,0,573,1, 0, 0, 601,Chrome_75_Windows,MEDIUM
73,DATASET_3,FACE_DETECT,2,0,572,1, 0, 0, 601,Chrome_75_Windows,MEDIUM
