id,dataset,workload,faces_detected,eyes_detected,process_time_ms,pre_time_ms,tag_time_ms,pos_time_ms,total_time_ms,system,resolution_label
113,DATASET_3,FACE_DETECT,3,0,89,5, 0, 1, 99,WINDOWS_10_WIN32,MEDIUM
114,DATASET_3,FACE_DETECT,2,0,83,2, 0, 1, 89,WINDOWS_10_WIN32,MEDIUM
115,DATASET_3,FACE_DETECT,2,0,82,2, 0, 1, 86,WINDOWS_10_WIN32,MEDIUM
116,DATASET_3,FACE_DETECT,2,0,86,4, 0, 0, 94,WINDOWS_10_WIN32,MEDIUM
117,DATASET_3,FACE_DETECT,2,0,81,4, 0, 0, 88,WINDOWS_10_WIN32,MEDIUM
118,DATASET_3,FACE_DETECT,2,0,89,8, 0, 0, 101,WINDOWS_10_WIN32,MEDIUM
119,DATASET_3,FACE_DETECT,2,0,83,5, 0, 0, 91,WINDOWS_10_WIN32,MEDIUM
120,DATASET_3,FACE_DETECT,1,0,79,3, 0, 0, 84,WINDOWS_10_WIN32,MEDIUM
121,DATASET_3,FACE_DETECT,1,0,89,9, 0, 0, 102,WINDOWS_10_WIN32,MEDIUM
122,DATASET_3,FACE_DETECT,1,0,82,4, 0, 0, 88,WINDOWS_10_WIN32,MEDIUM
123,DATASET_3,FACE_DETECT,2,0,81,5, 0, 0, 89,WINDOWS_10_WIN32,MEDIUM
124,DATASET_3,FACE_DETECT,2,0,78,2, 0, 0, 82,WINDOWS_10_WIN32,MEDIUM
125,DATASET_3,FACE_DETECT,1,0,85,5, 0, 0, 93,WINDOWS_10_WIN32,MEDIUM
126,DATASET_3,FACE_DETECT,2,0,79,3, 0, 0, 86,WINDOWS_10_WIN32,MEDIUM
127,DATASET_3,FACE_DETECT,1,0,77,2, 0, 0, 81,WINDOWS_10_WIN32,MEDIUM
128,DATASET_3,FACE_DETECT,2,0,92,5, 0, 1, 102,WINDOWS_10_WIN32,MEDIUM
129,DATASET_3,FACE_DETECT,1,0,85,6, 0, 0, 95,WINDOWS_10_WIN32,MEDIUM
130,DATASET_3,FACE_DETECT,2,0,78,2, 0, 0, 82,WINDOWS_10_WIN32,MEDIUM
131,DATASET_3,FACE_DETECT,1,0,83,4, 0, 0, 91,WINDOWS_10_WIN32,MEDIUM
