id,dataset,workload,faces_detected,eyes_detected,process_time_ms,total_time_ms,system,resolution_label
217,DATASET_2,FACE_DETECT,0,0,176,212,Firefox_67_Windows,SMALL
218,DATASET_2,FACE_DETECT,0,0,171,206,Firefox_67_Windows,SMALL
219,DATASET_2,FACE_DETECT,0,0,175,213,Firefox_67_Windows,SMALL
220,DATASET_2,FACE_DETECT,0,0,174,210,Firefox_67_Windows,SMALL
221,DATASET_2,FACE_DETECT,0,0,176,215,Firefox_67_Windows,SMALL
222,DATASET_2,FACE_DETECT,0,0,171,208,Firefox_67_Windows,SMALL
223,DATASET_2,FACE_DETECT,0,0,173,209,Firefox_67_Windows,SMALL
224,DATASET_2,FACE_DETECT,0,0,173,225,Firefox_67_Windows,SMALL
225,DATASET_2,FACE_DETECT,1,0,171,208,Firefox_67_Windows,SMALL
226,DATASET_2,FACE_DETECT,0,0,174,209,Firefox_67_Windows,SMALL
227,DATASET_2,FACE_DETECT,0,0,173,211,Firefox_67_Windows,SMALL
228,DATASET_2,FACE_DETECT,0,0,171,206,Firefox_67_Windows,SMALL
229,DATASET_2,FACE_DETECT,1,0,176,212,Firefox_67_Windows,SMALL
230,DATASET_2,FACE_DETECT,0,0,169,206,Firefox_67_Windows,SMALL
231,DATASET_2,FACE_DETECT,1,0,171,208,Firefox_67_Windows,SMALL
232,DATASET_2,FACE_DETECT,2,0,171,208,Firefox_67_Windows,SMALL
233,DATASET_2,FACE_DETECT,0,0,173,210,Firefox_67_Windows,SMALL
234,DATASET_2,FACE_DETECT,0,0,173,208,Firefox_67_Windows,SMALL
235,DATASET_2,FACE_DETECT,0,0,180,217,Firefox_67_Windows,SMALL
236,DATASET_2,FACE_DETECT,0,0,178,215,Firefox_67_Windows,SMALL
237,DATASET_2,FACE_DETECT,0,0,175,210,Firefox_67_Windows,SMALL
238,DATASET_2,FACE_DETECT,0,0,177,216,Firefox_67_Windows,SMALL
239,DATASET_2,FACE_DETECT,0,0,183,221,Firefox_67_Windows,SMALL
240,DATASET_2,FACE_DETECT,0,0,175,228,Firefox_67_Windows,SMALL
241,DATASET_2,FACE_DETECT,0,0,173,212,Firefox_67_Windows,SMALL
242,DATASET_2,FACE_DETECT,0,0,177,213,Firefox_67_Windows,SMALL
243,DATASET_2,FACE_DETECT,0,0,176,212,Firefox_67_Windows,SMALL
244,DATASET_2,FACE_DETECT,0,0,181,219,Firefox_67_Windows,SMALL
245,DATASET_2,FACE_DETECT,0,0,231,271,Firefox_67_Windows,SMALL
246,DATASET_2,FACE_DETECT,0,0,165,201,Firefox_67_Windows,SMALL
247,DATASET_2,FACE_DETECT,0,0,166,203,Firefox_67_Windows,SMALL
248,DATASET_2,FACE_DETECT,0,0,163,199,Firefox_67_Windows,SMALL
249,DATASET_2,FACE_DETECT,0,0,164,201,Firefox_67_Windows,SMALL
250,DATASET_2,FACE_DETECT,0,0,160,196,Firefox_67_Windows,SMALL
251,DATASET_2,FACE_DETECT,1,0,175,212,Firefox_67_Windows,SMALL
252,DATASET_2,FACE_DETECT,1,0,173,210,Firefox_67_Windows,SMALL
253,DATASET_2,FACE_DETECT,0,0,176,212,Firefox_67_Windows,SMALL
254,DATASET_2,FACE_DETECT,2,0,183,218,Firefox_67_Windows,SMALL
255,DATASET_2,FACE_DETECT,0,0,181,217,Firefox_67_Windows,SMALL
256,DATASET_2,FACE_DETECT,2,0,183,220,Firefox_67_Windows,SMALL
257,DATASET_2,FACE_DETECT,1,0,182,218,Firefox_67_Windows,SMALL
258,DATASET_2,FACE_DETECT,1,0,184,221,Firefox_67_Windows,SMALL
259,DATASET_2,FACE_DETECT,1,0,195,241,Firefox_67_Windows,SMALL
260,DATASET_2,FACE_DETECT,1,0,175,212,Firefox_67_Windows,SMALL
261,DATASET_2,FACE_DETECT,0,0,177,212,Firefox_67_Windows,SMALL
262,DATASET_2,FACE_DETECT,1,0,175,211,Firefox_67_Windows,SMALL
263,DATASET_2,FACE_DETECT,1,0,191,227,Firefox_67_Windows,SMALL
264,DATASET_2,FACE_DETECT,1,0,174,210,Firefox_67_Windows,SMALL
265,DATASET_2,FACE_DETECT,1,0,191,226,Firefox_67_Windows,SMALL
266,DATASET_2,FACE_DETECT,1,0,174,210,Firefox_67_Windows,SMALL
267,DATASET_2,FACE_DETECT,1,0,192,227,Firefox_67_Windows,SMALL
268,DATASET_2,FACE_DETECT,0,0,173,212,Firefox_67_Windows,SMALL
269,DATASET_2,FACE_DETECT,1,0,195,230,Firefox_67_Windows,SMALL
270,DATASET_2,FACE_DETECT,0,0,179,218,Firefox_67_Windows,SMALL
271,DATASET_2,FACE_DETECT,0,0,187,220,Firefox_67_Windows,SMALL
272,DATASET_2,FACE_DETECT,0,0,173,209,Firefox_67_Windows,SMALL
273,DATASET_2,FACE_DETECT,0,0,201,237,Firefox_67_Windows,SMALL
274,DATASET_2,FACE_DETECT,1,0,184,221,Firefox_67_Windows,SMALL
275,DATASET_2,FACE_DETECT,0,0,175,211,Firefox_67_Windows,SMALL
276,DATASET_2,FACE_DETECT,0,0,199,252,Firefox_67_Windows,SMALL
277,DATASET_2,FACE_DETECT,1,0,176,214,Firefox_67_Windows,SMALL
278,DATASET_2,FACE_DETECT,0,0,192,228,Firefox_67_Windows,SMALL
279,DATASET_2,FACE_DETECT,1,0,180,217,Firefox_67_Windows,SMALL
280,DATASET_2,FACE_DETECT,0,0,185,223,Firefox_67_Windows,SMALL
281,DATASET_2,FACE_DETECT,0,0,175,217,Firefox_67_Windows,SMALL
282,DATASET_2,FACE_DETECT,0,0,170,208,Firefox_67_Windows,SMALL
283,DATASET_2,FACE_DETECT,0,0,170,205,Firefox_67_Windows,SMALL
284,DATASET_2,FACE_DETECT,0,0,175,210,Firefox_67_Windows,SMALL
285,DATASET_2,FACE_DETECT,1,0,162,198,Firefox_67_Windows,SMALL
286,DATASET_2,FACE_DETECT,1,0,161,198,Firefox_67_Windows,SMALL
287,DATASET_2,FACE_DETECT,1,0,162,197,Firefox_67_Windows,SMALL
288,DATASET_2,FACE_DETECT,1,0,162,198,Firefox_67_Windows,SMALL
289,DATASET_2,FACE_DETECT,2,0,162,196,Firefox_67_Windows,SMALL
290,DATASET_2,FACE_DETECT,0,0,170,209,Firefox_67_Windows,SMALL
291,DATASET_2,FACE_DETECT,0,0,206,266,Firefox_67_Windows,SMALL
292,DATASET_2,FACE_DETECT,0,0,171,207,Firefox_67_Windows,SMALL
293,DATASET_2,FACE_DETECT,1,0,167,204,Firefox_67_Windows,SMALL
294,DATASET_2,FACE_DETECT,1,0,168,205,Firefox_67_Windows,SMALL
295,DATASET_2,FACE_DETECT,1,0,164,203,Firefox_67_Windows,SMALL
296,DATASET_2,FACE_DETECT,0,0,162,199,Firefox_67_Windows,SMALL
297,DATASET_2,FACE_DETECT,1,0,164,200,Firefox_67_Windows,SMALL
298,DATASET_2,FACE_DETECT,0,0,163,200,Firefox_67_Windows,SMALL
299,DATASET_2,FACE_DETECT,0,0,158,196,Firefox_67_Windows,SMALL
300,DATASET_2,FACE_DETECT,0,0,158,195,Firefox_67_Windows,SMALL
301,DATASET_2,FACE_DETECT,0,0,161,197,Firefox_67_Windows,SMALL
302,DATASET_2,FACE_DETECT,1,0,161,196,Firefox_67_Windows,SMALL
303,DATASET_2,FACE_DETECT,0,0,163,200,Firefox_67_Windows,SMALL
304,DATASET_2,FACE_DETECT,0,0,157,194,Firefox_67_Windows,SMALL
305,DATASET_2,FACE_DETECT,0,0,161,197,Firefox_67_Windows,SMALL
306,DATASET_2,FACE_DETECT,0,0,157,194,Firefox_67_Windows,SMALL
307,DATASET_2,FACE_DETECT,0,0,152,188,Firefox_67_Windows,SMALL
308,DATASET_2,FACE_DETECT,0,0,159,196,Firefox_67_Windows,SMALL
309,DATASET_2,FACE_DETECT,0,0,159,197,Firefox_67_Windows,SMALL
310,DATASET_2,FACE_DETECT,0,0,156,193,Firefox_67_Windows,SMALL
311,DATASET_2,FACE_DETECT,0,0,154,188,Firefox_67_Windows,SMALL
312,DATASET_2,FACE_DETECT,0,0,155,191,Firefox_67_Windows,SMALL
313,DATASET_2,FACE_DETECT,0,0,153,190,Firefox_67_Windows,SMALL
314,DATASET_2,FACE_DETECT,0,0,172,209,Firefox_67_Windows,SMALL
315,DATASET_2,FACE_DETECT,0,0,176,212,Firefox_67_Windows,SMALL
316,DATASET_2,FACE_DETECT,0,0,175,212,Firefox_67_Windows,SMALL
317,DATASET_2,FACE_DETECT,1,0,175,211,Firefox_67_Windows,SMALL
318,DATASET_2,FACE_DETECT,0,0,173,209,Firefox_67_Windows,SMALL
319,DATASET_2,FACE_DETECT,0,0,171,209,Firefox_67_Windows,SMALL
320,DATASET_2,FACE_DETECT,0,0,170,206,Firefox_67_Windows,SMALL
321,DATASET_2,FACE_DETECT,0,0,173,210,Firefox_67_Windows,SMALL
322,DATASET_2,FACE_DETECT,0,0,187,223,Firefox_67_Windows,SMALL
323,DATASET_2,FACE_DETECT,0,0,197,236,Firefox_67_Windows,SMALL
324,DATASET_2,FACE_DETECT,0,0,185,222,Firefox_67_Windows,SMALL
325,DATASET_2,FACE_DETECT,0,0,187,222,Firefox_67_Windows,SMALL
326,DATASET_2,FACE_DETECT,1,0,190,227,Firefox_67_Windows,SMALL
327,DATASET_2,FACE_DETECT,1,0,182,215,Firefox_67_Windows,SMALL
328,DATASET_2,FACE_DETECT,0,0,189,225,Firefox_67_Windows,SMALL
