id,dataset,workload,faces_detected,eyes_detected,process_time_ms,pre_time_ms,tag_time_ms,pos_time_ms,total_time_ms,system,resolution_label
137,DATASET_2,FACE_DETECT,0,0,390,1, 0, 0, 431,Firefox_68_Windows,MEDIUM
138,DATASET_2,FACE_DETECT,0,0,390,1, 0, 0, 424,Firefox_68_Windows,MEDIUM
139,DATASET_2,FACE_DETECT,0,0,512,2, 0, 0, 544,Firefox_68_Windows,MEDIUM
140,DATASET_2,FACE_DETECT,1,0,501,2, 0, 0, 534,Firefox_68_Windows,MEDIUM
141,DATASET_2,FACE_DETECT,1,0,488,2, 1, 0, 521,Firefox_68_Windows,MEDIUM
142,DATASET_2,FACE_DETECT,1,0,503,1, 0, 0, 536,Firefox_68_Windows,MEDIUM
143,DATASET_2,FACE_DETECT,0,0,518,2, 0, 0, 555,Firefox_68_Windows,MEDIUM
144,DATASET_2,FACE_DETECT,0,0,537,1, 0, 0, 571,Firefox_68_Windows,MEDIUM
145,DATASET_2,FACE_DETECT,0,0,568,1, 0, 0, 601,Firefox_68_Windows,MEDIUM
146,DATASET_2,FACE_DETECT,1,0,608,1, 0, 0, 641,Firefox_68_Windows,MEDIUM
147,DATASET_2,FACE_DETECT,0,0,593,2, 0, 0, 628,Firefox_68_Windows,MEDIUM
148,DATASET_2,FACE_DETECT,0,0,580,2, 0, 0, 614,Firefox_68_Windows,MEDIUM
149,DATASET_2,FACE_DETECT,0,0,509,1, 0, 0, 542,Firefox_68_Windows,MEDIUM
150,DATASET_2,FACE_DETECT,1,0,317,2, 0, 0, 352,Firefox_68_Windows,MEDIUM
151,DATASET_2,FACE_DETECT,0,0,326,2, 0, 0, 362,Firefox_68_Windows,MEDIUM
152,DATASET_2,FACE_DETECT,0,0,337,1, 0, 0, 367,Firefox_68_Windows,MEDIUM
153,DATASET_2,FACE_DETECT,1,0,334,2, 0, 0, 365,Firefox_68_Windows,MEDIUM
154,DATASET_2,FACE_DETECT,0,0,351,2, 0, 0, 384,Firefox_68_Windows,MEDIUM
155,DATASET_2,FACE_DETECT,0,0,411,3, 0, 0, 445,Firefox_68_Windows,MEDIUM
156,DATASET_2,FACE_DETECT,0,0,361,2, 0, 0, 393,Firefox_68_Windows,MEDIUM
157,DATASET_2,FACE_DETECT,0,0,373,2, 0, 0, 404,Firefox_68_Windows,MEDIUM
158,DATASET_2,FACE_DETECT,1,0,435,2, 0, 0, 473,Firefox_68_Windows,MEDIUM
159,DATASET_2,FACE_DETECT,0,0,419,2, 0, 0, 458,Firefox_68_Windows,MEDIUM
160,DATASET_2,FACE_DETECT,0,0,421,3, 0, 0, 455,Firefox_68_Windows,MEDIUM
161,DATASET_2,FACE_DETECT,0,0,410,2, 0, 0, 446,Firefox_68_Windows,MEDIUM
162,DATASET_2,FACE_DETECT,0,0,406,2, 0, 0, 441,Firefox_68_Windows,MEDIUM
163,DATASET_2,FACE_DETECT,0,0,427,1, 0, 0, 459,Firefox_68_Windows,MEDIUM
164,DATASET_2,FACE_DETECT,0,0,426,2, 0, 0, 460,Firefox_68_Windows,MEDIUM
165,DATASET_2,FACE_DETECT,1,0,415,1, 1, 0, 449,Firefox_68_Windows,MEDIUM
166,DATASET_2,FACE_DETECT,0,0,413,3, 0, 0, 450,Firefox_68_Windows,MEDIUM
167,DATASET_2,FACE_DETECT,2,0,470,3, 0, 0, 508,Firefox_68_Windows,MEDIUM
168,DATASET_2,FACE_DETECT,1,0,450,1, 0, 0, 481,Firefox_68_Windows,MEDIUM
169,DATASET_2,FACE_DETECT,2,0,449,1, 0, 0, 484,Firefox_68_Windows,MEDIUM
170,DATASET_2,FACE_DETECT,1,0,449,1, 0, 0, 482,Firefox_68_Windows,MEDIUM
171,DATASET_2,FACE_DETECT,1,0,452,1, 0, 0, 499,Firefox_68_Windows,MEDIUM
172,DATASET_2,FACE_DETECT,0,0,462,2, 0, 0, 495,Firefox_68_Windows,MEDIUM
173,DATASET_2,FACE_DETECT,1,0,474,2, 0, 0, 509,Firefox_68_Windows,MEDIUM
174,DATASET_2,FACE_DETECT,0,0,467,1, 0, 0, 500,Firefox_68_Windows,MEDIUM
175,DATASET_2,FACE_DETECT,2,0,463,1, 0, 0, 496,Firefox_68_Windows,MEDIUM
176,DATASET_2,FACE_DETECT,0,0,456,2, 0, 0, 493,Firefox_68_Windows,MEDIUM
177,DATASET_2,FACE_DETECT,1,0,478,2, 0, 0, 515,Firefox_68_Windows,MEDIUM
178,DATASET_2,FACE_DETECT,1,0,458,1, 0, 0, 490,Firefox_68_Windows,MEDIUM
179,DATASET_2,FACE_DETECT,2,0,460,2, 0, 0, 491,Firefox_68_Windows,MEDIUM
180,DATASET_2,FACE_DETECT,0,0,502,1, 0, 0, 533,Firefox_68_Windows,MEDIUM
181,DATASET_2,FACE_DETECT,2,0,507,2, 0, 0, 545,Firefox_68_Windows,MEDIUM
182,DATASET_2,FACE_DETECT,2,0,495,1, 0, 0, 525,Firefox_68_Windows,MEDIUM
183,DATASET_2,FACE_DETECT,2,0,487,2, 0, 0, 522,Firefox_68_Windows,MEDIUM
184,DATASET_2,FACE_DETECT,1,0,464,2, 0, 0, 497,Firefox_68_Windows,MEDIUM
185,DATASET_2,FACE_DETECT,2,0,485,2, 0, 0, 518,Firefox_68_Windows,MEDIUM
186,DATASET_2,FACE_DETECT,2,0,485,1, 1, 0, 529,Firefox_68_Windows,MEDIUM
187,DATASET_2,FACE_DETECT,1,0,536,1, 0, 0, 567,Firefox_68_Windows,MEDIUM
188,DATASET_2,FACE_DETECT,1,0,504,1, 0, 0, 533,Firefox_68_Windows,MEDIUM
189,DATASET_2,FACE_DETECT,1,0,495,1, 0, 0, 528,Firefox_68_Windows,MEDIUM
190,DATASET_2,FACE_DETECT,0,0,520,3, 0, 0, 551,Firefox_68_Windows,MEDIUM
191,DATASET_2,FACE_DETECT,1,0,523,1, 0, 0, 557,Firefox_68_Windows,MEDIUM
192,DATASET_2,FACE_DETECT,1,0,506,1, 0, 0, 536,Firefox_68_Windows,MEDIUM
193,DATASET_2,FACE_DETECT,0,0,503,1, 0, 0, 537,Firefox_68_Windows,MEDIUM
194,DATASET_2,FACE_DETECT,0,0,497,1, 0, 0, 528,Firefox_68_Windows,MEDIUM
195,DATASET_2,FACE_DETECT,1,0,500,2, 0, 0, 535,Firefox_68_Windows,MEDIUM
196,DATASET_2,FACE_DETECT,0,0,547,3, 0, 0, 589,Firefox_68_Windows,MEDIUM
197,DATASET_2,FACE_DETECT,0,0,423,1, 0, 0, 458,Firefox_68_Windows,MEDIUM
198,DATASET_2,FACE_DETECT,0,0,231,3, 0, 0, 263,Firefox_68_Windows,MEDIUM
199,DATASET_2,FACE_DETECT,0,0,176,2, 0, 0, 206,Firefox_68_Windows,MEDIUM
200,DATASET_2,FACE_DETECT,0,0,190,2, 0, 0, 221,Firefox_68_Windows,MEDIUM
201,DATASET_2,FACE_DETECT,0,0,148,2, 0, 0, 178,Firefox_68_Windows,MEDIUM
202,DATASET_2,FACE_DETECT,0,0,152,2, 0, 0, 181,Firefox_68_Windows,MEDIUM
203,DATASET_2,FACE_DETECT,0,0,154,2, 0, 0, 184,Firefox_68_Windows,MEDIUM
204,DATASET_2,FACE_DETECT,0,0,163,3, 0, 0, 203,Firefox_68_Windows,MEDIUM
205,DATASET_2,FACE_DETECT,0,0,175,2, 0, 0, 214,Firefox_68_Windows,MEDIUM
